time,x1,x2,appliedInput,integratedCost
4.8,-0.0143779121871848,0.00871087752067609,-0.000709770257135616,1.46386261955533
4.82,-0.0142038464754914,0.00869520392828121,-0.000856688510463943,1.46386823143859
4.84,-0.0140301232612376,0.0086766455734363,-0.000998267711221476,1.46387374349903
4.86,-0.0138567991803077,0.00865530797219542,-0.00113463398269052,1.46387915678974
4.88,-0.0136839287833396,0.00863129414064156,-0.00126591120332299,1.46388447234758
4.9,-0.0135115645852768,0.00860470463950585,-0.00139222103447085,1.46388969119598
4.92,-0.0133397571140341,0.00857563761823281,-0.00151368294804394,1.46389481434748
4.94,-0.0131685549582873,0.00854418885849331,-0.00163041425408693,1.46389984280608
4.96,-0.0129980048143979,0.00851045181714686,-0.00174253012826723,1.46390477756921
4.98,-0.0128281515324845,0.00847451766865501,-0.00185014363926602,1.46390961962959
5,-0.0126590381616511,0.00843647534694809,-0.00195336577606518,1.46391436997682
5.02,-0.0124907059943835,0.00839641158674724,-0.00205230547512258,1.46391902959877
5.04,-0.0123231946101251,0.00835441096434407,-0.00214706964742917,1.46392359948283
5.06,-0.0121565419180419,0.00831055593784053,-0.00223776320544103,1.46392808061691
5.08,-0.0119907841989883,0.00826492688685133,-0.00232448908988023,1.46393247399036
5.1,-0.0118259561466845,0.00821760215167178,-0.00240734829639825,1.46393678059471
5.12,-0.0116620909081158,0.00816865807191372,-0.00248643990209632,1.4639410014243
5.14,-0.0114992201231638,0.00811816902461258,-0.00256186109189698,1.46394513747673
5.16,-0.0113373739634818,0.00806620746180854,-0.00263370718476176,1.46394918975326
5.18,-0.0111765811706227,0.00801284394760484,-0.00270207165974958,1.46395315925906
5.2,-0.0110168690934321,0.00795814719470666,-0.0027670461819115,1.46395704700342
5.22,-0.0108582637247147,0.0079021841004437,-0.00282872062801672,1.46396085399983
5.24,-0.0107007897371859,0.00784501978228002,-0.00288718311210592,1.46396458126595
5.26,-0.0105444705187187,0.0077867176128145,-0.00294252001086737,1.46396822982362
5.28,-0.0103893282068947,0.0077273392542757,-0.00299481598883221,1.4639718006987
5.3,-0.0102353837228708,0.00766694469251455,-0.00304415402338492,1.46397529492089
5.32,-0.0100826568045714,0.00760559227049872,-0.00309061542958552,1.4639787135235
5.34,-0.00993116603921477,0.00754333872131253,-0.00313427988480015,1.4639820575432
5.36,-0.00978092889518519,0.00748023920066611,-0.0031752254531369,1.46398532801967
5.38,-0.00963196175325907,0.00741634731891788,-0.00321352860968389,1.46398852599527
5.4,-0.00948427993719601,0.00735171517261417,-0.00324926426454672,1.46399165251467
5.42,-0.00933789774370354,0.00728639337555029,-0.00328250578668284,1.4639947086244
5.44,-0.00919282847178552,0.00722043108935676,-0.00331332502753027,1.46399769537248
5.46,-0.0090490844514835,0.00715387605361521,-0.00334179234442836,1.46400061380793
5.48,-0.00890667707202041,0.00708677461550786,-0.00336797662382858,1.46400346498031
5.5,-0.00876561680935594,0.00701917175900494,-0.00339194530429322,1.46400624993927
5.52,-0.00862591325316268,0.0069511111335943,-0.00341376439928035,1.46400896973406
5.54,-0.00848757513323226,0.00688263508255738,-0.00343349851971314,1.46401162541304
5.56,-0.00835061034532054,0.00681378467079608,-0.00345121089633224,1.46401421802315
5.58,-0.00821502597644054,0.00674459971221465,-0.00346696340182966,1.46401674860949
5.6,-0.00808082832961232,0.00667511879666122,-0.00348081657276295,1.46401921821477
5.62,-0.00794802294807827,0.00660537931643312,-0.00349282963124849,1.46402162787884
5.64,-0.00781661463899273,0.00653541749235068,-0.00350306050643305,1.4640239786382
5.66,-0.00768660749659431,0.0064652683994037,-0.00351156585574243,1.46402627152554
5.68,-0.00755800492486961,0.00639496599197531,-0.00351840108590674,1.46402850756924
5.7,-0.00743080965971654,0.00632454312864742,-0.00352362037376144,1.4640306877929
5.72,-0.0073050237906158,0.00625403159659258,-0.00352727668682367,1.46403281321493
5.74,-0.00718064878181853,0.00618346213555635,-0.00352942180364345,1.46403488484808
